product_id,category_id,bounding_box,occlusion,viewpoint,zoom-in,image,pattern,color
P00868,1,"[42, 9, 466, 554]",1,1,2,000868.jpg,plain,Gray
P00869,3,"[78, 5, 455, 559]",2,3,2,000869.jpg,printed,Gray
P00870,1,"[2, 3, 466, 623]",1,3,3,000870.jpg,plain,Gray
P00871,3,"[15, 1, 441, 508]",1,2,2,000871.jpg,printed,Gray
P00872,1,"[1, 103, 466, 609]",1,1,2,000872.jpg,plain,Gray
P00873,3,"[0, 1, 466, 830]",1,1,2,000873.jpg,plain,Gray
P00874,1,"[0, 0, 427, 829]",1,1,2,000874.jpg,plain,Gray
P00876,1,"[0, 60, 467, 320]",1,1,2,000876.jpg,printed,Gray
P00877,3,"[117, 2, 544, 636]",2,2,1,000877.jpg,printed,Gray
P00883,11,"[49, 16, 292, 467]",1,1,1,000883.jpg,printed,Olive
P00884,11,"[70, 14, 394, 611]",1,1,1,000884.jpg,printed,Olive
P00885,11,"[209, 18, 342, 313]",2,2,1,000885.jpg,plain,Gray
P00886,11,"[180, 42, 332, 390]",1,3,1,000886.jpg,plain,Peach
P00887,11,"[160, 142, 357, 613]",3,2,1,000887.jpg,plain,Silver
P00888,11,"[198, 30, 330, 346]",1,2,1,000888.jpg,printed,Bronze
P00890,0,"[0, 39, 466, 623]",1,1,2,000890.jpg,plain,Gray
P00895,0,"[140, 164, 268, 342]",2,2,1,000895.jpg,plain,Gray
P00896,0,"[0, 22, 467, 623]",1,1,2,000896.jpg,plain,Gray
P00902,0,"[2, 24, 467, 682]",1,1,2,000902.jpg,printed,Silver
P00903,0,"[26, 80, 453, 657]",1,2,1,000903.jpg,plain,Silver
P00905,0,"[0, 0, 327, 483]",1,2,2,000905.jpg,plain,Silver
P00906,0,"[9, 61, 467, 578]",1,1,1,000906.jpg,plain,Gray
P00907,0,"[152, 170, 467, 623]",1,3,2,000907.jpg,plain,Charcoal
P00909,0,"[0, 0, 458, 781]",1,1,2,000909.jpg,plain,Gray
P00927,11,"[170, 0, 363, 403]",1,2,2,000927.jpg,plain,Gray
P00928,11,"[72, 0, 428, 623]",1,3,2,000928.jpg,plain,Gray
P00929,11,"[1, 0, 467, 797]",1,2,3,000929.jpg,squares,Gray
P00930,11,"[71, 11, 670, 663]",2,2,1,000930.jpg,printed,Tan
P00931,11,"[37, 45, 435, 582]",3,2,1,000931.jpg,plain,Gray
P00932,11,"[22, 16, 447, 590]",2,2,1,000932.jpg,plain,Silver
P00933,3,"[138, 165, 433, 769]",2,3,1,000933.jpg,plain,Charcoal
P00934,3,"[0, 28, 467, 586]",1,1,2,000934.jpg,plain,Charcoal
P00941,1,"[123, 139, 337, 698]",2,2,1,000941.jpg,plain,Charcoal
P00942,7,"[0, 0, 465, 537]",1,2,2,000942.jpg,plain,Gray
P00945,7,"[97, 8, 342, 595]",1,2,1,000945.jpg,plain,Gray
P00952,7,"[140, 131, 796, 696]",2,3,1,000952.jpg,plain,Gray
P00954,7,"[20, 70, 679, 966]",2,2,1,000954.jpg,plain,Gray
P00956,0,"[1, 1, 466, 577]",1,2,2,000956.jpg,plain,Gray
P00972,1,"[0, 0, 466, 623]",1,1,3,000972.jpg,plain,Gray
P00973,1,"[0, 44, 466, 623]",1,1,2,000973.jpg,plain,Gray
P00985,11,"[22, 16, 467, 667]",1,3,1,000985.jpg,printed,Gray
P00986,11,"[11, 175, 336, 612]",1,3,1,000986.jpg,printed,Charcoal
P00987,11,"[35, 57, 408, 615]",1,1,1,000987.jpg,plain,Charcoal
P00988,11,"[26, 188, 339, 622]",1,3,2,000988.jpg,plain,Charcoal
P00989,11,"[32, 40, 391, 589]",1,1,1,000989.jpg,plain,Charcoal
P00990,11,"[9, 0, 415, 623]",1,1,1,000990.jpg,plain,Charcoal
P00991,11,"[86, 142, 350, 627]",1,2,1,000991.jpg,plain,Gray
P00992,9,"[123, 267, 273, 490]",2,2,1,000992.jpg,plain,Charcoal
P00993,9,"[282, 151, 460, 444]",1,2,1,000993.jpg,plain,Charcoal
P00994,9,"[161, 153, 338, 451]",1,2,1,000994.jpg,plain,Gray
P00995,9,"[207, 177, 439, 543]",1,2,1,000995.jpg,plain,Charcoal
P00996,9,"[212, 303, 397, 597]",2,2,1,000996.jpg,printed,Charcoal
P00997,9,"[240, 123, 433, 293]",2,2,1,000997.jpg,printed,Gray
P00998,9,"[220, 111, 410, 420]",2,2,1,000998.jpg,plain,Gray
P00999,6,"[2, 11, 467, 350]",1,1,2,000999.jpg,printed,Gray
P01011,0,"[0, 0, 465, 536]",1,1,2,001011.jpg,plain,Silver
P01013,0,"[19, 18, 452, 350]",1,1,1,001013.jpg,plain,Gray
P01015,0,"[29, 23, 600, 431]",1,1,1,001015.jpg,plain,Gray
P01020,11,"[67, 43, 412, 790]",3,1,1,001020.jpg,plain,Gray
P01021,11,"[47, 48, 404, 815]",3,1,1,001021.jpg,plain,Gray
P01022,11,"[397, 97, 503, 375]",3,2,1,001022.jpg,plain,Charcoal
P01023,11,"[136, 175, 329, 676]",3,2,1,001023.jpg,plain,Charcoal
P01025,0,"[0, 110, 466, 589]",1,1,2,001025.jpg,plain,Silver
P01037,11,"[2, 339, 464, 830]",1,3,2,001037.jpg,printed,Gray
P01038,11,"[85, 140, 299, 399]",1,3,2,001038.jpg,plain,Gray
P01039,11,"[198, 50, 675, 789]",2,2,1,001039.jpg,plain,Gray
P01040,11,"[122, 171, 478, 592]",2,2,1,001040.jpg,printed,Gray
P01041,11,"[157, 196, 580, 775]",2,3,1,001041.jpg,printed,Gray
P01042,11,"[0, 457, 583, 1066]",1,2,2,001042.jpg,printed,Gray
P01043,11,"[217, 193, 470, 504]",1,2,1,001043.jpg,printed,Gray
P01044,11,"[220, 54, 632, 601]",1,3,1,001044.jpg,printed,Gray
P01045,11,"[251, 275, 637, 779]",1,2,1,001045.jpg,plain,Gray
P01046,11,"[198, 199, 472, 518]",1,2,1,001046.jpg,plain,Gray
P01047,11,"[72, 211, 387, 653]",1,2,1,001047.jpg,plain,Gray
P01048,11,"[107, 353, 773, 1182]",2,2,1,001048.jpg,plain,Gray
P01049,11,"[243, 222, 498, 553]",1,3,1,001049.jpg,printed,Gray
P01062,8,"[0, 2, 433, 625]",1,1,2,001062.jpg,printed,Gray
P01064,10,"[1, 0, 351, 467]",1,1,2,001064.jpg,printed,Gray
P01066,10,"[113, 101, 287, 361]",1,2,1,001066.jpg,printed,Charcoal
P01067,10,"[137, 1, 462, 396]",1,2,1,001067.jpg,printed,Gray
P01068,10,"[193, 8, 632, 544]",1,2,1,001068.jpg,printed,Gray
P01069,10,"[179, 0, 598, 537]",2,2,1,001069.jpg,printed,Gray
P01070,10,"[89, 0, 443, 415]",1,2,1,001070.jpg,printed,Silver
P01071,10,"[131, 0, 625, 552]",2,2,1,001071.jpg,plain,Gray
P01072,10,"[118, 0, 602, 571]",1,2,1,001072.jpg,printed,Silver
P01073,10,"[169, 0, 621, 562]",2,2,1,001073.jpg,plain,Gray
P01074,10,"[125, 0, 454, 409]",2,2,1,001074.jpg,plain,Gray
P01075,10,"[143, 8, 455, 419]",1,2,1,001075.jpg,printed,Gray
P01076,10,"[144, 6, 570, 558]",2,3,1,001076.jpg,printed,Gray
P01077,10,"[169, 1, 602, 554]",2,3,1,001077.jpg,plain,Silver
P01078,10,"[140, 3, 587, 593]",1,2,1,001078.jpg,plain,Gray
P01079,10,"[161, 7, 639, 570]",2,2,1,001079.jpg,plain,Gray
P01080,10,"[107, 2, 465, 426]",1,2,1,001080.jpg,plain,Gray
P01081,0,"[0, 125, 466, 623]",1,2,3,001081.jpg,printed,Gray
P01083,8,"[0, 87, 467, 623]",1,2,3,001083.jpg,plain,Gray
P01084,8,"[39, 23, 424, 562]",1,2,1,001084.jpg,plain,Gray
P01085,8,"[0, 17, 466, 656]",1,1,3,001085.jpg,plain,Charcoal
P01086,8,"[67, 3, 464, 475]",1,2,1,001086.jpg,printed,Gray
P01089,8,"[32, 19, 405, 561]",1,2,1,001089.jpg,printed,Gray
P01090,8,"[152, 8, 611, 611]",1,2,1,001090.jpg,printed,Gray
P01091,8,"[252, 8, 709, 615]",1,2,1,001091.jpg,plain,Gray
P01092,8,"[118, 39, 678, 670]",1,2,1,001092.jpg,printed,Gray
P01111,9,"[96, 154, 170, 275]",2,2,2,001111.jpg,printed,Gray
P01112,9,"[336, 295, 605, 651]",2,3,1,001112.jpg,printed,Silver
P01113,9,"[251, 272, 525, 587]",2,2,1,001113.jpg,plain,Silver
P01114,9,"[262, 258, 643, 810]",2,3,1,001114.jpg,plain,Silver
P01115,9,"[240, 281, 778, 878]",2,2,1,001115.jpg,printed,Silver
P01116,9,"[190, 207, 539, 655]",2,2,1,001116.jpg,plain,Silver
P01117,9,"[183, 251, 707, 862]",2,2,1,001117.jpg,printed,Silver
P01118,9,"[46, 194, 414, 701]",3,2,1,001118.jpg,printed,Silver
P01119,9,"[236, 227, 525, 532]",1,2,1,001119.jpg,printed,Silver
P01120,9,"[173, 292, 618, 817]",2,2,1,001120.jpg,printed,Silver
P01121,9,"[189, 267, 630, 878]",3,2,1,001121.jpg,printed,Silver
P01122,5,"[0, 118, 467, 623]",1,3,2,001122.jpg,plain,Gray
P01123,5,"[148, 200, 424, 506]",2,3,1,001123.jpg,plain,Charcoal
P01126,5,"[0, 111, 467, 576]",1,3,2,001126.jpg,printed,Gray
P01127,5,"[30, 50, 440, 701]",1,3,2,001127.jpg,plain,Gray
P01128,0,"[0, 59, 467, 623]",1,2,3,001128.jpg,stripes,Gray
P01134,6,"[191, 0, 405, 275]",1,3,2,001134.jpg,plain,Gray
P01135,6,"[156, 9, 444, 298]",1,2,1,001135.jpg,plain,Gray
P01169,12,"[25, 0, 347, 453]",1,2,2,001169.jpg,plain,Gray
P01179,3,"[49, 57, 427, 699]",1,1,1,001179.jpg,printed,Gray
P01180,3,"[40, 3, 385, 623]",1,1,2,001180.jpg,plain,Rust
P01181,3,"[142, 34, 286, 401]",1,2,1,001181.jpg,printed,Gray
P01182,3,"[0, 97, 446, 815]",1,1,2,001182.jpg,printed,Gray
P01183,3,"[1, 2, 466, 778]",1,1,2,001183.jpg,printed,Gray
P01184,3,"[0, 8, 350, 457]",1,1,2,001184.jpg,printed,Gray
P01192,11,"[1, 89, 341, 639]",1,3,2,001192.jpg,printed,Gray
P01193,11,"[75, 21, 385, 603]",1,2,2,001193.jpg,plain,Gray
P01194,11,"[116, 2, 454, 333]",1,2,2,001194.jpg,plain,Tan
P01195,11,"[96, 0, 424, 446]",1,2,2,001195.jpg,printed,Gray
P01196,11,"[79, 1, 284, 275]",1,2,2,001196.jpg,plain,Gray
P01197,11,"[137, 149, 342, 599]",2,2,1,001197.jpg,plain,Charcoal
P01198,11,"[188, 157, 387, 476]",1,2,1,001198.jpg,plain,Silver
P01199,11,"[253, 185, 457, 514]",2,2,1,001199.jpg,plain,Gray
P01200,11,"[298, 416, 607, 901]",1,2,1,001200.jpg,plain,Silver
P01201,11,"[251, 364, 476, 681]",2,2,1,001201.jpg,plain,Pink
P01202,11,"[300, 317, 568, 899]",2,2,1,001202.jpg,plain,Gray
P01203,11,"[349, 179, 572, 561]",1,2,1,001203.jpg,plain,Tan
P01204,11,"[287, 323, 668, 923]",2,2,1,001204.jpg,plain,Silver
P01205,11,"[338, 251, 524, 548]",2,2,1,001205.jpg,printed,Silver
P01206,11,"[234, 286, 483, 610]",2,2,1,001206.jpg,plain,Silver
P01207,11,"[316, 170, 526, 531]",2,2,1,001207.jpg,stripes,Silver
P01208,11,"[359, 179, 568, 568]",2,2,1,001208.jpg,plain,Charcoal
P01209,11,"[277, 376, 663, 982]",2,2,1,001209.jpg,plain,Tan
P01210,11,"[193, 168, 410, 492]",2,2,1,001210.jpg,plain,Charcoal
P01211,11,"[315, 292, 506, 631]",2,2,1,001211.jpg,plain,Tan
P01212,11,"[111, 163, 415, 633]",2,2,1,001212.jpg,plain,Silver
P01213,11,"[74, 222, 445, 757]",2,2,1,001213.jpg,printed,Tan
P01214,11,"[183, 270, 367, 572]",2,2,1,001214.jpg,plain,Silver
P01215,11,"[179, 498, 470, 1074]",2,2,1,001215.jpg,plain,Silver
P01216,11,"[42, 172, 370, 652]",2,2,1,001216.jpg,printed,Tan
P01217,11,"[362, 241, 540, 615]",2,2,1,001217.jpg,plain,Silver
P01218,11,"[73, 166, 316, 652]",2,2,1,001218.jpg,plain,Silver
P01221,0,"[15, 70, 465, 504]",1,1,2,001221.jpg,plain,Gray
P01222,0,"[0, 12, 466, 568]",1,1,3,001222.jpg,plain,Gray
P01223,0,"[0, 47, 467, 607]",1,1,2,001223.jpg,plain,Gray
P01224,0,"[1, 17, 466, 623]",1,1,3,001224.jpg,plain,Gray
P01225,0,"[1, 92, 467, 623]",1,2,2,001225.jpg,printed,Gray
P01226,0,"[1, 85, 466, 623]",1,2,2,001226.jpg,printed,Charcoal
P01227,0,"[0, 42, 465, 425]",1,1,2,001227.jpg,printed,Gray
P01228,0,"[0, 25, 466, 613]",1,1,2,001228.jpg,plain,Gray
P01229,0,"[2, 7, 466, 623]",2,2,3,001229.jpg,printed,Charcoal
P01230,0,"[0, 0, 466, 578]",1,1,2,001230.jpg,plain,Tan
P01233,0,"[0, 116, 466, 633]",1,1,2,001233.jpg,plain,Gray
P01248,0,"[0, 92, 465, 652]",1,1,2,001248.jpg,plain,Gray
P01251,0,"[0, 48, 466, 622]",1,2,2,001251.jpg,plain,Gray
P01255,0,"[2, 2, 465, 621]",1,1,3,001255.jpg,plain,Tan
P01256,0,"[250, 289, 357, 416]",2,2,1,001256.jpg,plain,Silver
P01258,0,"[263, 305, 484, 590]",2,2,1,001258.jpg,plain,Gray
P01259,0,"[257, 322, 463, 609]",2,2,1,001259.jpg,plain,Silver
P01263,0,"[122, 9, 621, 637]",2,2,1,001263.jpg,plain,Silver
P01269,0,"[211, 207, 471, 540]",2,3,1,001269.jpg,printed,Charcoal
P01270,0,"[288, 269, 442, 492]",2,2,1,001270.jpg,plain,Silver
P01271,7,"[0, 0, 466, 818]",1,2,2,001271.jpg,plain,Charcoal
P01311,4,"[0, 0, 252, 465]",1,1,2,001311.jpg,plain,Charcoal
P01330,0,"[0, 60, 467, 552]",1,1,2,001330.jpg,printed,Gray
P01338,3,"[336, 197, 416, 444]",2,3,1,001338.jpg,plain,Charcoal
P01342,3,"[106, 38, 380, 686]",1,1,1,001342.jpg,plain,Gray
P01343,3,"[132, 70, 369, 679]",1,1,1,001343.jpg,plain,Charcoal
P01345,3,"[99, 56, 376, 692]",1,2,1,001345.jpg,plain,Charcoal
P01346,3,"[361, 105, 447, 344]",2,2,1,001346.jpg,plain,Gray
P01348,3,"[115, 60, 356, 692]",1,2,1,001348.jpg,plain,Silver
P01349,3,"[0, 0, 467, 623]",1,1,3,001349.jpg,printed,Charcoal
P01350,1,"[0, 14, 467, 622]",1,1,2,001350.jpg,printed,Charcoal
P01355,11,"[0, 75, 466, 623]",1,1,3,001355.jpg,plain,Charcoal
P01371,6,"[330, 68, 528, 244]",2,2,1,001371.jpg,plain,Charcoal
P01372,6,"[343, 38, 538, 230]",1,3,1,001372.jpg,plain,Charcoal
P01375,6,"[37, 159, 453, 501]",1,1,1,001375.jpg,plain,Coral
P01377,6,"[32, 206, 439, 545]",1,1,1,001377.jpg,plain,Charcoal
P01378,6,"[23, 163, 432, 487]",1,1,1,001378.jpg,plain,Silver
P01380,6,"[30, 173, 448, 517]",1,1,1,001380.jpg,plain,Gray
P01385,0,"[37, 176, 439, 648]",1,2,1,001385.jpg,plain,Charcoal
P01391,3,"[0, 1, 467, 624]",2,2,2,001391.jpg,plain,Charcoal
P01392,1,"[57, 68, 466, 623]",2,2,2,001392.jpg,plain,Charcoal
P01393,3,"[1, 17, 467, 467]",2,2,2,001393.jpg,printed,Charcoal
P01394,1,"[0, 136, 464, 750]",1,1,2,001394.jpg,plain,Gray
P01395,3,"[1, 173, 467, 623]",2,2,2,001395.jpg,printed,Charcoal
P01396,3,"[2, 233, 467, 648]",1,1,2,001396.jpg,plain,Gray
P01397,3,"[0, 2, 467, 624]",2,2,2,001397.jpg,printed,Gray
P01398,3,"[0, 143, 467, 816]",1,1,2,001398.jpg,plain,Gray
P01399,1,"[86, 157, 418, 511]",2,2,1,001399.jpg,plain,Charcoal
P01400,1,"[1, 78, 463, 720]",1,1,2,001400.jpg,printed,Gray
P01411,1,"[47, 179, 611, 920]",1,2,1,001411.jpg,plain,Gray
P01417,10,"[55, 29, 263, 377]",1,2,1,001417.jpg,plain,Charcoal
P01418,10,"[306, 179, 502, 683]",1,3,1,001418.jpg,printed,Charcoal
P01419,10,"[289, 215, 551, 565]",2,2,2,001419.jpg,plain,Gray
P01420,10,"[129, 75, 537, 656]",1,2,2,001420.jpg,plain,Charcoal
P01421,10,"[212, 242, 568, 766]",1,2,1,001421.jpg,plain,Gray
P01422,10,"[277, 312, 553, 883]",2,2,1,001422.jpg,printed,Charcoal
P01423,10,"[275, 197, 527, 711]",2,2,1,001423.jpg,printed,Charcoal
P01424,10,"[249, 203, 544, 664]",1,2,2,001424.jpg,plain,Charcoal
P01425,10,"[270, 237, 557, 808]",1,2,1,001425.jpg,plain,Gray
P01426,10,"[300, 190, 528, 673]",1,2,1,001426.jpg,plain,Charcoal
P01427,10,"[126, 273, 587, 747]",2,2,1,001427.jpg,printed,Charcoal
P01428,10,"[154, 232, 553, 908]",1,2,1,001428.jpg,plain,Gray
P01429,10,"[414, 208, 651, 723]",1,2,1,001429.jpg,plain,Charcoal
P01430,10,"[155, 170, 361, 586]",1,2,1,001430.jpg,plain,Charcoal
P01431,10,"[3, 181, 454, 701]",2,2,2,001431.jpg,plain,Charcoal
P01432,10,"[240, 236, 512, 842]",1,2,1,001432.jpg,printed,Charcoal
P01433,10,"[100, 146, 359, 694]",1,2,1,001433.jpg,plain,Gray
P01434,10,"[112, 148, 331, 632]",1,2,1,001434.jpg,plain,Charcoal
P01436,10,"[234, 183, 535, 640]",1,3,1,001436.jpg,plain,Charcoal
P01437,4,"[0, 132, 466, 540]",1,1,3,001437.jpg,plain,Gray
P01438,4,"[16, 82, 452, 591]",1,1,1,001438.jpg,stripes,Silver
P01440,6,"[75, 1, 463, 298]",1,2,2,001440.jpg,plain,Gray
P01442,6,"[8, 198, 454, 571]",1,2,1,001442.jpg,plain,Gray
P01443,6,"[0, 14, 623, 450]",1,1,3,001443.jpg,plain,Gray
P01444,6,"[0, 33, 591, 478]",1,2,2,001444.jpg,stripes,Silver
P01450,6,"[26, 209, 444, 487]",1,1,1,001450.jpg,plain,Silver
P01469,8,"[2, 92, 467, 707]",1,1,3,001469.jpg,printed,Charcoal
P01470,8,"[2, 2, 526, 467]",1,1,2,001470.jpg,printed,Gray
P01471,8,"[0, 0, 467, 345]",1,1,3,001471.jpg,printed,Charcoal
P01475,8,"[263, 47, 601, 429]",2,2,1,001475.jpg,printed,Gray
P01499,0,"[4, 5, 464, 779]",1,1,3,001499.jpg,plain,Gray
P01500,0,"[0, 80, 467, 567]",1,2,2,001500.jpg,plain,Gray
P01502,0,"[34, 153, 459, 539]",1,1,1,001502.jpg,plain,Gray
P01503,0,"[2, 19, 466, 614]",1,1,2,001503.jpg,plain,Tan
P01504,0,"[0, 34, 466, 623]",1,1,3,001504.jpg,plain,Gray
P01505,0,"[59, 5, 546, 457]",1,1,1,001505.jpg,plain,Tan
P01506,0,"[0, 5, 466, 829]",1,1,3,001506.jpg,plain,Gray
P01508,0,"[182, 131, 427, 311]",3,2,2,001508.jpg,plain,Gray
P01509,0,"[0, 0, 466, 607]",1,2,3,001509.jpg,printed,Tan
P01513,0,"[5, 125, 637, 920]",1,3,2,001513.jpg,plain,Silver
P01519,7,"[74, 2, 364, 362]",2,2,1,001519.jpg,plain,Gray
P01524,1,"[0, 125, 447, 630]",1,1,2,001524.jpg,plain,Gray
P01525,1,"[3, 34, 437, 513]",1,1,1,001525.jpg,plain,Gray
P01526,1,"[0, 144, 466, 562]",1,1,2,001526.jpg,printed,Tan
P01527,1,"[1, 148, 467, 600]",1,2,2,001527.jpg,printed,Tan
P01528,1,"[0, 54, 466, 690]",1,1,2,001528.jpg,printed,Gray
P01529,1,"[0, 277, 466, 818]",1,2,2,001529.jpg,printed,Gray
P01531,1,"[0, 138, 467, 623]",1,1,2,001531.jpg,printed,Gray
P01532,1,"[1, 1, 262, 467]",1,1,2,001532.jpg,plain,Gray
P01533,1,"[2, 1, 466, 630]",1,2,2,001533.jpg,printed,Charcoal
P01534,1,"[0, 101, 350, 467]",1,1,2,001534.jpg,printed,Gray
P01536,1,"[0, 128, 464, 747]",1,1,2,001536.jpg,printed,Gray
P01538,1,"[1, 1, 350, 467]",1,1,3,001538.jpg,plain,Gray
P01539,1,"[18, 305, 466, 831]",1,2,2,001539.jpg,printed,Gray
P01540,1,"[38, 144, 467, 623]",1,2,2,001540.jpg,plain,Tan
P01553,1,"[2, 166, 463, 654]",1,1,1,001553.jpg,printed,Silver
P01561,0,"[0, 17, 467, 577]",2,2,2,001561.jpg,printed,Gray
P01562,0,"[1, 2, 377, 467]",3,2,3,001562.jpg,letter_numb,Gray
P01563,0,"[2, 61, 402, 511]",2,2,2,001563.jpg,printed,Gray
P01576,9,"[51, 26, 454, 600]",1,1,1,001576.jpg,printed,Gray
P01577,9,"[59, 30, 423, 510]",1,1,1,001577.jpg,printed,Gray
P01578,9,"[0, 0, 230, 387]",1,2,2,001578.jpg,printed,Gray
P01579,9,"[19, 69, 108, 227]",1,2,1,001579.jpg,printed,Gray
P01580,9,"[75, 9, 311, 425]",1,2,1,001580.jpg,printed,Gray
P01581,9,"[31, 26, 278, 386]",1,1,1,001581.jpg,plain,Gray
P01582,9,"[130, 113, 322, 445]",2,2,1,001582.jpg,printed,Gray
P01583,9,"[215, 213, 560, 811]",2,2,1,001583.jpg,plain,Tan
P01584,9,"[210, 215, 570, 859]",2,2,1,001584.jpg,printed,Gray
P01585,4,"[171, 149, 585, 467]",1,1,2,001585.jpg,printed,Gray
P01586,4,"[12, 30, 344, 467]",1,1,2,001586.jpg,plain,Gray
P01594,4,"[3, 37, 467, 678]",1,2,2,001594.jpg,printed,Silver
P01605,7,"[107, 35, 612, 773]",2,2,1,001605.jpg,plain,Silver
P01610,7,"[79, 32, 450, 566]",2,2,1,001610.jpg,plain,Silver
P01612,0,"[0, 0, 467, 623]",1,1,3,001612.jpg,plain,Tan
P01631,0,"[0, 318, 466, 778]",1,2,2,001631.jpg,printed,Gray
P01639,6,"[0, 26, 467, 310]",1,1,2,001639.jpg,plain,Gray
P01643,6,"[183, 98, 647, 577]",2,2,1,001643.jpg,plain,Gray
P01644,6,"[85, 0, 438, 353]",1,2,2,001644.jpg,plain,Gray
P01647,7,"[1, 3, 467, 605]",1,3,3,001647.jpg,printed,Charcoal
P01664,7,"[115, 14, 674, 490]",1,2,2,001664.jpg,plain,Charcoal
P01665,7,"[48, 0, 467, 482]",1,2,2,001665.jpg,plain,Charcoal
P01666,7,"[96, 0, 596, 670]",2,2,2,001666.jpg,printed,Gray
P01669,7,"[150, 27, 525, 528]",2,2,2,001669.jpg,printed,Gray
P01670,7,"[217, 0, 672, 658]",2,3,2,001670.jpg,plain,Gray
P01671,7,"[225, 0, 611, 392]",1,2,2,001671.jpg,plain,Charcoal
P01684,0,"[0, 258, 466, 623]",2,2,2,001684.jpg,plain,Silver
P01686,0,"[0, 331, 464, 830]",1,2,3,001686.jpg,plain,Silver
P01687,0,"[0, 300, 466, 623]",1,2,2,001687.jpg,plain,Silver
P01688,0,"[14, 0, 465, 624]",1,1,2,001688.jpg,plain,Gray
P01689,0,"[0, 4, 466, 623]",1,2,2,001689.jpg,plain,Gray
P01690,0,"[0, 376, 444, 632]",3,2,2,001690.jpg,printed,Gray
P01692,0,"[0, 372, 464, 830]",2,2,2,001692.jpg,plain,Silver
P01693,0,"[0, 205, 466, 468]",2,2,3,001693.jpg,plain,Charcoal
P01694,0,"[0, 345, 466, 829]",2,2,2,001694.jpg,plain,Tan
P01695,0,"[0, 73, 466, 623]",1,2,2,001695.jpg,plain,Gray
P01696,0,"[133, 127, 466, 623]",1,3,2,001696.jpg,plain,Gray
P01698,0,"[0, 138, 465, 627]",1,3,2,001698.jpg,plain,Silver
P01699,0,"[82, 200, 466, 468]",2,2,3,001699.jpg,plain,Charcoal
P01700,0,"[42, 85, 456, 588]",1,1,1,001700.jpg,plain,Tan
P01701,0,"[125, 55, 572, 485]",2,2,1,001701.jpg,plain,Silver
P01714,4,"[68, 193, 389, 623]",2,2,2,001714.jpg,plain,Charcoal
P01719,4,"[31, 28, 443, 453]",1,1,1,001719.jpg,plain,Silver
P01723,4,"[60, 19, 459, 456]",1,1,1,001723.jpg,plain,Silver
P01724,4,"[164, 301, 637, 841]",1,2,2,001724.jpg,plain,Silver
P01727,4,"[149, 261, 637, 818]",1,2,2,001727.jpg,printed,Silver
P01728,0,"[0, 83, 224, 382]",1,1,2,001728.jpg,printed,Charcoal
P01734,6,"[4, 1, 622, 467]",1,1,3,001734.jpg,plain,Charcoal
P01745,7,"[70, 0, 416, 797]",1,1,2,001745.jpg,plain,Charcoal
P01756,8,"[1, 2, 467, 262]",1,1,2,001756.jpg,plain,Gray
P01760,3,"[0, 22, 350, 415]",1,1,2,001760.jpg,printed,Gray
P01761,1,"[46, 28, 443, 525]",2,3,1,001761.jpg,printed,Gray
P01762,1,"[3, 190, 393, 700]",1,3,1,001762.jpg,plain,Charcoal
P01763,1,"[32, 12, 446, 514]",2,3,1,001763.jpg,printed,Gray
P01765,1,"[18, 35, 428, 667]",1,2,1,001765.jpg,printed,Bronze
P01766,1,"[95, 136, 297, 495]",1,2,1,001766.jpg,plain,Bronze
P01767,1,"[42, 24, 473, 589]",2,2,1,001767.jpg,printed,Bronze
P01768,1,"[13, 220, 433, 700]",2,3,2,001768.jpg,printed,Bronze
P01769,9,"[1, 221, 465, 624]",2,2,2,001769.jpg,plain,Charcoal
P01781,9,"[32, 0, 450, 623]",1,1,2,001781.jpg,printed,Gray
P01782,9,"[56, 159, 391, 641]",2,2,1,001782.jpg,printed,Bronze
P01783,9,"[128, 274, 562, 781]",2,2,1,001783.jpg,plain,Gray
P01784,9,"[54, 286, 485, 824]",2,3,2,001784.jpg,printed,Gray
P01785,9,"[135, 204, 509, 751]",2,2,1,001785.jpg,printed,Bronze
P01786,9,"[217, 243, 536, 749]",2,2,1,001786.jpg,plain,Purple
P01787,9,"[259, 171, 579, 554]",2,2,1,001787.jpg,plain,Gray
P01788,9,"[194, 48, 412, 398]",2,2,1,001788.jpg,plain,Tan
P01789,9,"[357, 138, 679, 612]",3,3,1,001789.jpg,plain,Gray
P01790,9,"[301, 107, 507, 429]",2,2,1,001790.jpg,plain,Tan
P01791,9,"[213, 228, 502, 639]",1,3,1,001791.jpg,printed,Bronze
P01792,9,"[291, 169, 612, 611]",2,3,1,001792.jpg,plain,Gray
P01793,9,"[369, 173, 633, 514]",2,2,1,001793.jpg,plain,Tan
P01794,9,"[314, 206, 557, 595]",2,2,1,001794.jpg,plain,Gray
P01795,9,"[225, 192, 519, 509]",2,3,1,001795.jpg,printed,Rust
P01796,9,"[46, 24, 455, 701]",2,2,1,001796.jpg,plain,Tan
P01797,9,"[155, 226, 540, 767]",2,2,1,001797.jpg,printed,Bronze
P01798,9,"[5, 1, 426, 701]",1,2,2,001798.jpg,plain,Tan
P01812,7,"[1, 0, 456, 276]",1,2,2,001812.jpg,plain,Charcoal
P01826,7,"[116, 52, 353, 495]",1,2,1,001826.jpg,plain,Charcoal
P01832,9,"[0, 0, 467, 538]",1,2,2,001832.jpg,printed,Tan
P01833,9,"[338, 176, 538, 504]",1,2,1,001833.jpg,printed,Gray
